,epoch,tag,step_value
0,0,val_loss,2.0008606910705566
1,0,val_rpn_class_loss,0.22095292806625366
2,0,val_rpn_bbox_loss,0.6231416463851929
3,0,val_mrcnn_class_loss,0.16937465965747833
4,0,val_mrcnn_bbox_loss,0.4235437512397766
5,0,val_mrcnn_mask_loss,0.5638337731361389
6,0,loss,2.3792717456817627
7,0,rpn_class_loss,0.24846750497817993
8,0,rpn_bbox_loss,0.8510326743125916
9,0,mrcnn_class_loss,0.08839262276887894
10,0,mrcnn_bbox_loss,0.6251823902130127
11,0,mrcnn_mask_loss,0.5661824345588684
12,1,val_loss,1.5911426544189453
13,1,val_rpn_class_loss,0.10919925570487976
14,1,val_rpn_bbox_loss,0.3940456509590149
15,1,val_mrcnn_class_loss,0.1759377121925354
16,1,val_mrcnn_bbox_loss,0.37068137526512146
17,1,val_mrcnn_mask_loss,0.541264533996582
18,1,loss,1.7613458633422852
19,1,rpn_class_loss,0.13085246086120605
20,1,rpn_bbox_loss,0.4186859428882599
21,1,mrcnn_class_loss,0.19758065044879913
22,1,mrcnn_bbox_loss,0.4394288659095764
23,1,mrcnn_mask_loss,0.5747838020324707
24,2,val_loss,1.4928981065750122
25,2,val_rpn_class_loss,0.09771856665611267
26,2,val_rpn_bbox_loss,0.38312456011772156
27,2,val_mrcnn_class_loss,0.13645857572555542
28,2,val_mrcnn_bbox_loss,0.33644410967826843
29,2,val_mrcnn_mask_loss,0.5391382575035095
30,2,loss,1.6029671430587769
31,2,rpn_class_loss,0.11080998182296753
32,2,rpn_bbox_loss,0.3652574121952057
33,2,mrcnn_class_loss,0.18956558406352997
34,2,mrcnn_bbox_loss,0.3852635622024536
35,2,mrcnn_mask_loss,0.5520565509796143
36,3,val_loss,1.2452507019042969
37,3,val_rpn_class_loss,0.05903976410627365
38,3,val_rpn_bbox_loss,0.2817409932613373
39,3,val_mrcnn_class_loss,0.1704929918050766
40,3,val_mrcnn_bbox_loss,0.28783077001571655
41,3,val_mrcnn_mask_loss,0.44613194465637207
42,3,loss,1.4229260683059692
43,3,rpn_class_loss,0.07823459804058075
44,3,rpn_bbox_loss,0.310467928647995
45,3,mrcnn_class_loss,0.2088698297739029
46,3,mrcnn_bbox_loss,0.3314085006713867
47,3,mrcnn_mask_loss,0.4939311146736145
48,4,val_loss,1.4045137166976929
49,4,val_rpn_class_loss,0.07649264484643936
50,4,val_rpn_bbox_loss,0.3785415589809418
51,4,val_mrcnn_class_loss,0.19483058154582977
52,4,val_mrcnn_bbox_loss,0.2767234444618225
53,4,val_mrcnn_mask_loss,0.4779111444950104
54,4,loss,1.3630752563476562
55,4,rpn_class_loss,0.05792791396379471
56,4,rpn_bbox_loss,0.31719067692756653
57,4,mrcnn_class_loss,0.19688266515731812
58,4,mrcnn_bbox_loss,0.32653552293777466
