,epoch,tag,step_value
0,0,val_loss,0.9598898887634277
1,0,val_rpn_class_loss,0.017286907881498337
2,0,val_rpn_bbox_loss,0.19431212544441223
3,0,val_mrcnn_class_loss,0.1749621033668518
4,0,val_mrcnn_bbox_loss,0.2614140808582306
5,0,val_mrcnn_mask_loss,0.3119071424007416
6,0,loss,1.2330658435821533
7,0,rpn_class_loss,0.045530177652835846
8,0,rpn_bbox_loss,0.19723232090473175
9,0,mrcnn_class_loss,0.22439438104629517
10,0,mrcnn_bbox_loss,0.3792303800582886
11,0,mrcnn_mask_loss,0.3866710364818573
12,1,val_loss,0.9158135652542114
13,1,val_rpn_class_loss,0.025821281597018242
14,1,val_rpn_bbox_loss,0.23118236660957336
15,1,val_mrcnn_class_loss,0.09601373970508575
16,1,val_mrcnn_bbox_loss,0.2519664466381073
17,1,val_mrcnn_mask_loss,0.31082218885421753
18,1,loss,0.8972371220588684
19,1,rpn_class_loss,0.05155498534440994
20,1,rpn_bbox_loss,0.18293924629688263
21,1,mrcnn_class_loss,0.16200929880142212
22,1,mrcnn_bbox_loss,0.21716928482055664
23,1,mrcnn_mask_loss,0.28355681896209717
24,1,lr,0.0010000000474974513
25,2,val_loss,0.8003517985343933
26,2,val_rpn_class_loss,0.07867696136236191
27,2,val_rpn_bbox_loss,0.16698339581489563
28,2,val_mrcnn_class_loss,0.13157811760902405
29,2,val_mrcnn_bbox_loss,0.17193111777305603
30,2,val_mrcnn_mask_loss,0.251174658536911
31,2,loss,0.7587259411811829
32,2,rpn_class_loss,0.022327853366732597
33,2,rpn_bbox_loss,0.14569054543972015
34,2,mrcnn_class_loss,0.149010568857193
35,2,mrcnn_bbox_loss,0.17765606939792633
36,2,mrcnn_mask_loss,0.26403337717056274
37,2,lr,0.0010000000474974513
38,3,val_loss,0.715080738067627
39,3,val_rpn_class_loss,0.0487615242600441
40,3,val_rpn_bbox_loss,0.12260911613702774
41,3,val_mrcnn_class_loss,0.14513075351715088
42,3,val_mrcnn_bbox_loss,0.15069064497947693
43,3,val_mrcnn_mask_loss,0.24788115918636322
44,3,loss,0.6410150527954102
45,3,rpn_class_loss,0.017076358199119568
46,3,rpn_bbox_loss,0.11900608241558075
47,3,mrcnn_class_loss,0.11765419691801071
48,3,mrcnn_bbox_loss,0.14262579381465912
49,3,mrcnn_mask_loss,0.24464507400989532
50,3,lr,0.0010000000474974513
51,4,val_loss,0.6494491100311279
52,4,val_rpn_class_loss,0.017679207026958466
53,4,val_rpn_bbox_loss,0.13683021068572998
54,4,val_mrcnn_class_loss,0.10928723961114883
55,4,val_mrcnn_bbox_loss,0.1265394389629364
56,4,val_mrcnn_mask_loss,0.2591054439544678
57,4,loss,0.6013090014457703
58,4,rpn_class_loss,0.014853745698928833
59,4,rpn_bbox_loss,0.11573398858308792
60,4,mrcnn_class_loss,0.11051138490438461
61,4,mrcnn_bbox_loss,0.12026099115610123
62,4,mrcnn_mask_loss,0.23994135856628418
63,4,lr,0.0010000000474974513
64,5,val_loss,0.5754409432411194
65,5,val_rpn_class_loss,0.007932309992611408
66,5,val_rpn_bbox_loss,0.1034770980477333
67,5,val_mrcnn_class_loss,0.08514220267534256
68,5,val_mrcnn_bbox_loss,0.13590076565742493
69,5,val_mrcnn_mask_loss,0.24298101663589478
70,5,loss,0.589401125907898
71,5,rpn_class_loss,0.014618364162743092
72,5,rpn_bbox_loss,0.12210135906934738
73,5,mrcnn_class_loss,0.08089008927345276
74,5,mrcnn_bbox_loss,0.13006435334682465
75,5,mrcnn_mask_loss,0.24171942472457886
76,5,lr,0.0010000000474974513
77,6,val_loss,0.6639899015426636
78,6,val_rpn_class_loss,0.014823378063738346
79,6,val_rpn_bbox_loss,0.12135322391986847
80,6,val_mrcnn_class_loss,0.12898333370685577
81,6,val_mrcnn_bbox_loss,0.1430409848690033
82,6,val_mrcnn_mask_loss,0.2557814419269562
83,6,loss,0.6067988872528076
84,6,rpn_class_loss,0.010154611431062222
85,6,rpn_bbox_loss,0.11691795289516449
86,6,mrcnn_class_loss,0.09708599001169205
87,6,mrcnn_bbox_loss,0.13467277586460114
88,6,mrcnn_mask_loss,0.24795998632907867
89,6,lr,0.0010000000474974513
90,7,val_loss,0.7083340287208557
91,7,val_rpn_class_loss,0.020875854417681694
92,7,val_rpn_bbox_loss,0.13018828630447388
93,7,val_mrcnn_class_loss,0.11277060955762863
94,7,val_mrcnn_bbox_loss,0.1742408275604248
95,7,val_mrcnn_mask_loss,0.27025094628334045
96,7,loss,0.6014502048492432
97,7,rpn_class_loss,0.013852022588253021
98,7,rpn_bbox_loss,0.1136714369058609
99,7,mrcnn_class_loss,0.10492739826440811
100,7,mrcnn_bbox_loss,0.12823225557804108
101,7,mrcnn_mask_loss,0.24075956642627716
102,7,lr,0.0010000000474974513
103,8,val_loss,0.6441594362258911
104,8,val_rpn_class_loss,0.015573733486235142
105,8,val_rpn_bbox_loss,0.1956939697265625
106,8,val_mrcnn_class_loss,0.03294378146529198
107,8,val_mrcnn_bbox_loss,0.1402972936630249
108,8,val_mrcnn_mask_loss,0.2596431374549866
109,8,loss,0.5921851992607117
110,8,rpn_class_loss,0.014498330652713776
111,8,rpn_bbox_loss,0.11451522260904312
112,8,mrcnn_class_loss,0.08508153259754181
113,8,mrcnn_bbox_loss,0.13075868785381317
114,8,mrcnn_mask_loss,0.2473238855600357
115,8,lr,0.0010000000474974513
116,9,val_loss,0.6689252853393555
117,9,val_rpn_class_loss,0.008129735477268696
118,9,val_rpn_bbox_loss,0.13339446485042572
119,9,val_mrcnn_class_loss,0.082671619951725
120,9,val_mrcnn_bbox_loss,0.15639503300189972
121,9,val_mrcnn_mask_loss,0.28832685947418213
122,9,loss,0.5872593522071838
123,9,rpn_class_loss,0.017940916121006012
124,9,rpn_bbox_loss,0.1174410879611969
125,9,mrcnn_class_loss,0.08591022342443466
126,9,mrcnn_bbox_loss,0.12709631025791168
